"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Gender","Gender Type","Age","Age Bracket Type","Highest Qualification Held","Qualification_type","Value","Value_type","Numerator","Denominator","Upper 95%","Lower 95%"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","34.9","%","18507","53091","45.1","24.6"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","16.1","%","60122","374356","19.1","13"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","25.3","%","51154","202432","30","20.6"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","29.2","%","9490","32508","41.1","17.2"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","38.3","%","10494","27404","52.1","24.5"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","64.2","%","16796","26162","79.1","49.3"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","45.8","%","27979","61043","55.3","36.3"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","71","%","37579","52929","79.9","62.1"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","38.2","%","153941","402927","41.9","34.5"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","17.8","%","66778","375552","20.9","14.7"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","21.4","%","12139","56618.5","29.8","13.1"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","25.3","%","14792","58463.5","33.9","16.7"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","50.3","%","25739","51216","61.4","39.1"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","29.6","%","37759","127671","35.8","23.3"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","52.9","%","56086","106020","60.2","45.6"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","27.5","%","214063","777283","30","25.1"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","7.5","%","13400","178341","10.7","4.4"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","16.7","%","4825.5","28834","27.8","5.7"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","15","%","3978.5","26467","25.8","4.2"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","16.8","%","12558","74926","23.5","10"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","35","%","16770","47883","45.8","24.3"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","15","%","57569","382674","17.9","12.1"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","27.3","%","53926","197728","32.1","22.4"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","38.8","%","13572","35018","51.5","26"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","37.5","%","11261","30045","51","24"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","56.3","%","13967","24802","71.1","41.5"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","43.9","%","29851","67953","53.2","34.7"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","70.8","%","38748","54767","79.7","61.8"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","39.6","%","162919","411907","43.2","35.9"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","17.9","%","67326","376069","21","14.8"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","28.8","%","18397.5","63852","37.7","19.9"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","27","%","15239.5","56512","36","17.9"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","38.5","%","18994","49379","49.3","27.7"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","29.7","%","42409","142879","35.6","23.7"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","54.1","%","55518","102650","61.5","46.7"
"% of individuals inactive","Other","ONS 5+1","2014","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
